Species	inBoxMovingMode	Artifact	Move Items?
DC6A	30	Bad egg	No
DC6B	1D	Bad egg	No
DC6C	30	Bad egg	No
DC6D	10	Bad egg	No
DC6E	04	Bad egg	No
DC6F	C1	Bad egg	No
DC70	30	Bad egg	No
DC71	0E	Bad egg	No
DC72	31	Bad egg	No
DC73	08	Bad egg	No
DC74	04	Bad egg	No
DC75	10	Bad egg	No
DC76	04	Bad egg	No
DC77	8F	Bad egg	No
DC78	31	Bad egg	No
DC79	1E	Bad egg	No
DC7A	04	Bad egg	No
DC7B	0F	Bad egg	No
DC7C	30	Bad egg	No
DC7D	1C	Bad egg	No
DC7E	30	Bad egg	No
DC7F	58	Bad egg	No
DC80	04	Bad egg	No
DC81	26	Bad egg	No
DC82	04	Bad egg	No
DC83	C0	Bad egg	No
DC84	04	Bad egg	No
DC85	14	Bad egg	No
DC86	04	Bad egg	No
DC87	11	Bad egg	No
DC88	04	Bad egg	No
DC89	C0	Bad egg	No
DC8A	04	Bad egg	No
DC8B	E6	Bad egg	No
DC8C	31	Bad egg	No
DC8D	14	Bad egg	No
DC8E	04	Bad egg	No
DC8F	09	Bad egg	No
DC90	30	Bad egg	No
DC91	B9	Bad egg	No
DC92	31	Bad egg	No
DC93	04	Bad egg	No
DC94	30	Bad egg	No
DC95	1E	Bad egg	No
DC96	04	Bad egg	No
DC97	15	Bad egg	No
DC98	32	Bad egg	No
DC99	C0	Bad egg	No
DC9A	31	Bad egg	No
DC9B	08	Bad egg	No
DC9C	30	Bad egg	No
DC9D	F1	Bad egg	No
DC9E	04	Bad egg	No
DC9F	15	Bad egg	No
DCA0	04	Bad egg	No
DCA1	BE	Bad egg	No
DCA2	31	Bad egg	No
DCA3	C9	Bad egg	No
DCA4	04	Bad egg	No
DCA5	04	Bad egg	No
DCA6	31	Bad egg	No
DCA7	1D	Bad egg	No
DCA8	04	Bad egg	No
DCA9	10	Bad egg	No
DCAA	06	Bad egg	No
DCAB	11	Bad egg	No
DCAC	31	Bad egg	No
DCAD	11	Bad egg	No
DCAE	30	Bad egg	No
DCAF	C2	Bad egg	No
DCB0	04	Bad egg	No
DCB1	1C	Bad egg	No
DCB2	30	Bad egg	No
DCB3	11	Bad egg	No
DCB4	30	Bad egg	No
DCB5	C2	Bad egg	No
DCB6	04	Bad egg	No
DCB7	B1	Bad egg	No
DCB8	04	Bad egg	No
DCB9	1C	Bad egg	No
DCBA	04	Bad egg	No
DCBB	C1	Bad egg	No
DCBC	31	Bad egg	No
DCBD	B9	Bad egg	No
DCBE	31	Bad egg	No
DCBF	B9	Bad egg	No
DCC0	31	Bad egg	No
DCC1	14	Bad egg	No
DCC2	04	Bad egg	No
DCC3	1F	Bad egg	No
DCC4	31	Bad egg	No
DCC5	C9	Bad egg	No
DCC6	31	Bad egg	No
DCC7	C9	Bad egg	No
DCC8	31	Bad egg	No
DCC9	C9	Bad egg	No
DCCA	04	Bad egg	No
DCCB	15	Bad egg	No
DCCC	30	Bad egg	No
DCCD	09	Bad egg	No
DCCE	30	Bad egg	No
DCCF	DD	Bad egg	No
DCD0	30	Bad egg	No
DCD1	09	Bad egg	No
DCD2	30	Bad egg	No
DCD3	15	Bad egg	No
DCD4	04	Bad egg	No
DCD5	11	Bad egg	No
DCD6	30	Bad egg	No
DCD7	10	Bad egg	No
DCD8	30	Bad egg	No
DCD9	11	Bad egg	No
DCDA	30	Bad egg	No
DCDB	1D	Bad egg	No
DCDC	04	Bad egg	No
DCDD	14	Bad egg	No
DCDE	30	Bad egg	No
DCDF	0F	Bad egg	No
DCE0	30	Bad egg	No
DCE1	0E	Bad egg	No
DCE2	30	Bad egg	No
DCE3	0F	Bad egg	No
DCE4	04	Bad egg	No
DCE5	1C	Bad egg	No
DCE6	04	Bad egg	No
DCE7	1F	Bad egg	No
DCE8	04	Bad egg	No
DCE9	DC	Bad egg	No
DCEA	04	Bad egg	No
DCEB	1F	Bad egg	No
DCEC	04	Bad egg	No
DCED	1C	Bad egg	No
DCEE	04	Bad egg	No
DCEF	15	Bad egg	No
DCF0	04	Bad egg	No
DCF1	14	Bad egg	No
DCF2	30	Bad egg	No
DCF3	15	Bad egg	No
DCF4	04	Bad egg	No
DCF5	14	Bad egg	No
DCF6	04	Bad egg	No
DCF7	1D	Bad egg	No
DCF8	04	Bad egg	No
DCF9	1C	Bad egg	No
DCFA	04	Bad egg	No
DCFB	1D	Bad egg	No
DCFC	04	Bad egg	No
DCFD	1C	Bad egg	No
DCFE	04	Bad egg	No
DCFF	1D	Bad egg	No
DD00	04	Bad egg	No
DD01	14	Bad egg	No
DD02	04	Bad egg	No
DD03	DB	Bad egg	No
DD04	04	Bad egg	No
DD05	14	Bad egg	No
DD06	04	Bad egg	No
DD07	15	Bad egg	No
DD09	58	Bad egg	No
DD0C	04	Bad egg	No
DD0D	7C	Bad egg	No
DD0E	04	Bad egg	No
DD0F	EE	Bad egg	No
DD10	30	Bad egg	No
DD14	04	Bad egg	No
DD15	7C	Bad egg	No
DD16	04	Bad egg	No
DD17	2B	Bad egg	No
DD18	32	Bad egg	No
DD19	B1	Bad egg	No
DD1D	75	Bad egg	No
DD1E	11	Bad egg	No
DD1F	23	Bad egg	No
DD20	11	Bad egg	No
DD21	E6	Bad egg	No
DD22	04	Bad egg	No
DD26	04	Bad egg	No
DD27	2B	Bad egg	No
DD28	11	Bad egg	No
DD29	2C	Bad egg	No
DD2A	06	Bad egg	No
DD2B	2B	Bad egg	No
DD2C	11	Bad egg	No
DD2D	0A	Bad egg	No
DD2E	11	Bad egg	No
DD2F	2B	Bad egg	No
DD30	11	Bad egg	No
DD31	2B	Bad egg	No
DD32	06	Bad egg	No
DD33	08	Bad egg	No
DD34	04	Bad egg	No
DD35	DF	Bad egg	No
DD36	04	Bad egg	No
DD37	71	Bad egg	No
DD38	11	Bad egg	No
DD39	DF	Bad egg	No
DD3A	04	Bad egg	No
DD3B	11	Bad egg	No
DD3C	30	Bad egg	No
DD3D	D4	Bad egg	No
DD3E	04	Bad egg	No
DD3F	15	Bad egg	No
DD40	04	Bad egg	No
DD41	08	Bad egg	No
DD42	30	Bad egg	No
DD44	30	Bad egg	No
DD45	DB	Bad egg	No
DD46	30	Bad egg	No
DD47	1D	Bad egg	No
DD48	04	Bad egg	No
DD49	2A	Bad egg	No
DD4A	30	Bad egg	No
DD4B	08	Bad egg	No
DD4C	30	Bad egg	No
DD4D	11	Bad egg	No
DD4E	30	Bad egg	No
DD4F	DD	Bad egg	No
DD50	06	Bad egg	No
DD51	71	Bad egg	No
DD52	11	Bad egg	No
DD53	A7	Bad egg	No
DD54	06	Bad egg	No
DD55	08	Bad egg	No
DD56	30	Bad egg	No
DD57	AC	Bad egg	No
DD58	06	Bad egg	No
DD59	1E	Bad egg	No
DD5A	04	Bad egg	No
DD5B	F5	Bad egg	No
DD5C	06	Bad egg	No
DD5D	A9	Bad egg	No
DD5E	30	Bad egg	No
DD5F	A9	Bad egg	No
DD60	06	Bad egg	No
DD61	B1	Bad egg	No
DD62	04	Bad egg	No
DD63	75	Bad egg	No
DD64	06	Bad egg	No
DD65	B2	Bad egg	No
DD66	06	Bad egg	No
DD67	09	Bad egg	No
DD68	06	Bad egg	No
DD69	DC	Bad egg	No
DD6A	06	Bad egg	No
DD6B	1D	Bad egg	No
DD6C	11	Bad egg	No
DD6D	98	Bad egg	No
DD6E	06	Bad egg	No
DD6F	05	Bad egg	No
DD70	30	Bad egg	No
DD71	B6	Bad egg	No
DD72	30	Bad egg	No
DD73	0F	Bad egg	No
DD74	04	Bad egg	No
DD75	2C	Bad egg	No
DD76	30	Bad egg	No
DD77	D4	Bad egg	No
DD78	30	Bad egg	No
DD79	D4	Bad egg	No
DD7A	30	Bad egg	No
DD7B	09	Bad egg	No
DD7C	04	Bad egg	No
DD7D	DD	Bad egg	No
DD7E	04	Bad egg	No
DD7F	DC	Bad egg	No
DD80	30	Bad egg	No
DD81	DC	Bad egg	No
DD82	30	Bad egg	No
DD83	DB	Bad egg	No
DD84	30	Bad egg	No
DD85	14	Bad egg	No
DD86	30	Bad egg	No
DD87	DC	Bad egg	No
DD88	32	Bad egg	No
DD89	E4	Bad egg	No
DD8A	30	Bad egg	No
DD8B	E4	Bad egg	No
DD8C	30	Bad egg	No
DD8D	1E	Bad egg	No
DD8E	04	Bad egg	No
DD8F	2B	Bad egg	No
DD90	30	Bad egg	No
DD91	A9	Bad egg	No
DD92	31	Bad egg	No
DD93	10	Bad egg	No
DD94	30	Bad egg	No
DD95	10	Bad egg	No
DD96	04	Bad egg	No
DD97	23	Bad egg	No
DD98	11	Bad egg	No
DD99	87	Bad egg	No
DD9A	06	Bad egg	No
DD9B	4B	Bad egg	No
DD9C	30	Bad egg	No
DD9D	05	Bad egg	No
DD9E	30	Bad egg	No
DDA0	11	Bad egg	No
DDA1	DB	Bad egg	No
DDA2	06	Bad egg	No
DDA3	BA	Bad egg	No
DDA4	05	Bad egg	No
DDA5	3A	Bad egg	No
DDA6	30	Bad egg	No
DDA7	FC	Bad egg	No
DDA8	04	Bad egg	No
DDA9	2B	Bad egg	No
DDAA	30	Bad egg	No
DDAB	D4	Bad egg	No
DDAC	04	Bad egg	No
DDAD	87	Bad egg	No
DDAE	05	Bad egg	No
DDAF	DD	Bad egg	No
DDB0	30	Bad egg	No
DDB1	DF	Bad egg	No
DDB2	04	Bad egg	No
DDB3	DC	Bad egg	No
DDB4	30	Bad egg	No
DDB5	62	Bad egg	No
DDB6	30	Bad egg	No
DDB7	4A	Bad egg	No
DDB8	30	Bad egg	No
DDB9	08	Bad egg	No
DDBA	30	Bad egg	No
DDBB	D4	Bad egg	No
DDBC	30	Bad egg	No
DDBD	DC	Bad egg	No
DDBE	30	Bad egg	No
DDBF	51	Bad egg	No
DDC0	05	Bad egg	No
DDC1	09	Bad egg	No
DDC2	04	Bad egg	No
DDC3	DC	Bad egg	No
DDC4	30	Bad egg	No
DDC6	30	Bad egg	No
DDC7	10	Bad egg	No
DDC8	05	Bad egg	No
DDC9	DC	Bad egg	No
DDCA	04	Bad egg	No
DDCB	0F	Bad egg	No
DDCC	30	Bad egg	No
DDCD	DD	Bad egg	No
DDCE	30	Bad egg	No
DDCF	D4	Bad egg	No
DDD0	30	Bad egg	No
DDD1	D4	Bad egg	No
DDD2	30	Bad egg	No
DDD3	1F	Bad egg	No
DDD4	04	Bad egg	No
DDD5	ED	Bad egg	No
DDD6	30	Bad egg	No
DDD7	DB	Bad egg	No
DDD8	30	Bad egg	No
DDD9	DC	Bad egg	No
DDDA	30	Bad egg	No
DDDB	10	Bad egg	No
DDDC	04	Bad egg	No
DDDD	1E	Bad egg	No
DDDE	30	Bad egg	No
DDDF	93	Bad egg	No
DDE0	30	Bad egg	No
DDE1	E4	Bad egg	No
DDE2	30	Bad egg	No
DDE3	E4	Bad egg	No
DDE4	30	Bad egg	No
DDE5	1C	Bad egg	No
DDE6	04	Bad egg	No
DDE7	DC	Bad egg	No
DDE8	06	Bad egg	No
DDEA	32	Bad egg	No
DDEB	A0	Bad egg	No
DDEC	30	Bad egg	No
DDED	16	Bad egg	No
DDEE	04	Bad egg	No
DDEF	1F	Bad egg	No
DDF0	32	Bad egg	No
DDF1	10	Bad egg	No
DDF2	06	Bad egg	No
DDF3	30	Bad egg	No
DDF4	06	Bad egg	No
DDF5	F5	Bad egg	No
DDF6	04	Bad egg	No
DDF7	15	Bad egg	No
DDF8	04	Bad egg	No
DDF9	8D	Bad egg	No
DDFA	30	Bad egg	No
DDFB	90	Bad egg	No
DDFC	04	Bad egg	No
DDFD	B1	Bad egg	No
DDFE	30	Bad egg	No
DDFF	15	Bad egg	No
DE00	04	Bad egg	No
DE01	DB	Bad egg	No
DE02	32	Bad egg	No
DE03	DD	Bad egg	No
DE04	06	Bad egg	No
DE05	63	Bad egg	No
DE06	06	Bad egg	No
DE07	F4	Bad egg	No
DE08	04	Bad egg	No
DE09	14	Bad egg	No
DE0A	30	Bad egg	No
DE0B	9F	Bad egg	No
DE0C	30	Bad egg	No
DE0D	D4	Bad egg	No
DE0E	30	Bad egg	No
DE0F	D5	Bad egg	No
DE10	04	Bad egg	No
DE11	1C	Bad egg	No
DE12	04	Bad egg	No
DE13	DC	Bad egg	No
DE14	30	Bad egg	No
DE15	DC	Bad egg	No
DE16	30	Bad egg	No
DE17	DC	Bad egg	No
DE18	04	Bad egg	No
DE19	1C	Bad egg	No
DE1A	04	Bad egg	No
DE1B	08	Bad egg	No
DE1C	30	Bad egg	No
DE1D	E4	Bad egg	No
DE1E	30	Bad egg	No
DE1F	E4	Bad egg	No
DE20	30	Bad egg	No
DE21	11	Bad egg	No
DE22	04	Bad egg	No
DE23	1D	Bad egg	No
DE24	05	Bad egg	No
DE25	3E	Bad egg	No
DE26	04	Bad egg	No
DE27	E7	Bad egg	No
DE28	05	Bad egg	No
DE29	3E	Bad egg	No
DE2A	04	Bad egg	No
DE2B	1D	Bad egg	No
DE2C	04	Bad egg	No
DE2D	08	Bad egg	No
DE2E	30	Bad egg	No
DE2F	08	Bad egg	No
DE30	30	Bad egg	No
DE31	09	Bad egg	No
DE32	30	Bad egg	No
DE33	15	Bad egg	No
DE34	04	Bad egg	No
DE35	F5	Bad egg	No
DE36	30	Bad egg	No
DE37	10	Bad egg	No
DE38	30	Bad egg	No
DE39	11	Bad egg	No
DE3A	30	Bad egg	No
DE3B	10	Bad egg	No
DE3C	04	Bad egg	No
DE3D	14	Bad egg	No
DE3E	04	Bad egg	No
DE3F	D7	Bad egg	No
DE40	30	Bad egg	No
DE41	09	Bad egg	No
DE42	30	Bad egg	No
DE43	D7	Bad egg	No
DE44	04	Bad egg	No
DE45	14	Bad egg	No
DE46	04	Bad egg	No
DE47	1F	Bad egg	No
DE48	04	Bad egg	No
DE49	B0	Bad egg	No
DE4A	04	Bad egg	No
DE4B	11	Bad egg	No
DE4C	04	Bad egg	No
DE4D	1E	Bad egg	No
DE4E	04	Bad egg	No
DE4F	15	Bad egg	No
DE50	04	Bad egg	No
DE51	08	Bad egg	No
DE52	30	Bad egg	No
DE53	08	Bad egg	No
DE54	30	Bad egg	No
DE55	14	Bad egg	No
DE56	04	Bad egg	No
DE57	1D	Bad egg	No
DE58	04	Bad egg	No
DE59	1C	Bad egg	No
DE5A	30	Bad egg	No
DE5B	10	Bad egg	No
DE5C	04	Bad egg	No
DE5D	1E	Bad egg	No
DE5E	04	Bad egg	No
DE5F	1D	Bad egg	No
DE60	04	Bad egg	No
DE61	14	Bad egg	No
DE62	04	Bad egg	No
DE63	F4	Bad egg	No
DE64	30	Bad egg	No
DE65	08	Bad egg	No
DE66	04	Bad egg	No
DE67	15	Bad egg	No
DE68	04	Bad egg	No
DE69	74	Bad egg	No
DE6A	08	Bad egg	No
DE6C	04	Bad egg	No
DE6E	04	Bad egg	No
DE6F	D3	Bad egg	No
DE70	04	Bad egg	No
DE71	9F	Bad egg	No
DE72	30	Bad egg	No
DE73	D3	Bad egg	No
DE74	04	Bad egg	No
DE75	48	Bad egg	No
DE76	30	Bad egg	No
DE77	D9	Bad egg	No
DE78	06	Bad egg	No
DE79	71	Bad egg	No
DE7A	04	Bad egg	No
DE7B	70	Bad egg	No
DE7C	06	Bad egg	No
DE7D	B2	Bad egg	No
DE7E	04	Bad egg	No
DE7F	09	Bad egg	No
DE80	06	Bad egg	No
DE81	75	Bad egg	No
DE82	30	Bad egg	No
DE83	11	Bad egg	No
DE84	04	Bad egg	Yes
E27E	06	Bad egg	No
E27F	10	Bad egg	No
E280	04	Bad egg	No
E281	09	Bad egg	No
E282	30	Bad egg	No
E283	CE	Bad egg	No
E284	30	Bad egg	No
E285	DD	Bad egg	No
E286	11	Bad egg	No
E287	09	Bad egg	No
E288	30	Bad egg	No
E289	DC	Bad egg	No
E28A	04	Bad egg	No
E28B	E7	Bad egg	No
E28C	04	Bad egg	No
E28D	E4	Bad egg	No
E28E	04	Bad egg	No
E28F	AE	Bad egg	No
E290	30	Bad egg	No
E291	09	Bad egg	No
E292	31	Bad egg	No
E293	D4	Bad egg	No
E294	30	Bad egg	No
E295	D4	Bad egg	No
E296	30	Bad egg	No
E297	33	Bad egg	No
E298	17	Bad egg	No
E299	04	Bad egg	No
E29A	04	Bad egg	No
E29B	DC	Bad egg	No
E29C	30	Bad egg	No
E29D	DC	Bad egg	No
E29E	30	Bad egg	No
E29F	DC	Bad egg	No
E2A0	07	Bad egg	No
E2A1	36	Bad egg	No
E2A2	04	Bad egg	No
E2A3	DB	Bad egg	No
E2A4	30	Bad egg	No
E2A5	E4	Bad egg	No
E2A6	30	Bad egg	No
E2A7	17	Bad egg	No
E2A8	31	Bad egg	No
E2A9	D4	Bad egg	No
E2AA	30	Bad egg	No
E2AB	D4	Bad egg	No
E2AC	30	Bad egg	No
E2AD	36	Bad egg	No
E2AE	07	Bad egg	No
E2AF	11	Bad egg	No
E2B0	30	Bad egg	No
E2B1	DC	Bad egg	No
E2B2	30	Bad egg	No
E2B3	DC	Bad egg	No
E2B4	30	Bad egg	No
E2B5	10	Bad egg	No
E2B6	11	Bad egg	No
E2B7	A7	Bad egg	No
E2B8	04	Bad egg	No
E2B9	E3	Bad egg	No
E2BA	30	Bad egg	No
E2BB	E4	Bad egg	No
E2BC	30	Bad egg	No
E2BD	E4	Bad egg	No
E2BE	04	Bad egg	No
E2BF	AE	Bad egg	No
E2C0	07	Bad egg	No
E2C1	1C	Bad egg	No
E2C2	04	Bad egg	No
E2C3	69	Bad egg	No
E2C4	04	Bad egg	No
E2C5	69	Bad egg	No
E2C6	04	Bad egg	No
E2C7	09	Bad egg	No
E2C8	31	Bad egg	No
E2C9	11	Bad egg	No
E2CA	04	Bad egg	No
E2CB	71	Bad egg	No
E2CC	04	Bad egg	No
E2CD	71	Bad egg	No
E2CE	06	Bad egg	No
E2CF	10	Bad egg	No
E2D1	D5	Bad egg	No
E2D2	04	Bad egg	No
E2D3	09	Bad egg	No
E2D4	06	Bad egg	No
E2D5	A1	Bad egg	No
E2D6	06	Bad egg	No
E2D7	4A	Bad egg	No
E2D8	30	Bad egg	No
E2D9	A7	Bad egg	No
E2DA	06	Bad egg	No
E2DB	1D	Bad egg	No
E2DC	04	Bad egg	No
E2DD	42	Bad egg	No
E2DE	06	Bad egg	No
E2DF	A9	Bad egg	No
E2E0	04	Bad egg	No
E2E1	A8	Bad egg	No
E2E2	06	Bad egg	No
E2E3	08	Bad egg	No
E2E4	04	Bad egg	No
E2E5	49	Bad egg	No
E2E6	05	Bad egg	No
E2E7	AB	Bad egg	No
E2E8	06	Bad egg	No
E2E9	84	Bad egg	No
E2EA	06	Bad egg	No
E2EB	B2	Bad egg	No
E2EC	30	Bad egg	No
E2ED	10	Bad egg	No
E2EE	05	Bad egg	No
E2EF	B8	Bad egg	No
E2F0	06	Bad egg	No
E2F1	61	Bad egg	No
E2F2	30	Bad egg	No
E2F3	BA	Bad egg	No
E2F4	06	Bad egg	No
E2F5	16	Bad egg	No
E2F6	30	Bad egg	No
E2F7	5B	Bad egg	No
E2F8	30	Bad egg	No
E2F9	D4	Bad egg	No
E2FA	30	Bad egg	No
E2FB	10	Bad egg	No
E2FC	30	Bad egg	No
E2FD	09	Bad egg	No
E2FE	04	Bad egg	No
E2FF	D3	Bad egg	No
E300	30	Bad egg	No
E301	DC	Bad egg	No
E302	30	Bad egg	No
E303	DD	Bad egg	No
E304	04	Bad egg	No
E306	30	Bad egg	No
E307	1F	Bad egg	No
E308	30	Bad egg	No
E309	E4	Bad egg	No
E30A	30	Bad egg	No
E30B	E4	Bad egg	No
E30C	04	Bad egg	No
E30D	08	Bad egg	No
E30E	30	Bad egg	No
E30F	05	Bad egg	No
E310	30	Bad egg	No
E311	B1	Bad egg	No
E312	04	Bad egg	No
E313	DB	Bad egg	No
E314	04	Bad egg	No
E315	10	Bad egg	No
E316	30	Bad egg	No
E317	11	Bad egg	No
E318	04	Bad egg	No
E319	10	Bad egg	No
E31A	30	Bad egg	No
E31B	6C	Bad egg	No
E31C	30	Bad egg	No
E31D	09	Bad egg	No
E31E	04	Bad egg	No
E31F	E7	Bad egg	No
E320	04	Bad egg	No
E321	14	Bad egg	No
E322	30	Bad egg	No
E323	0F	Bad egg	No
E324	04	Bad egg	No
E325	11	Bad egg	No
E326	30	Bad egg	No
E327	69	Bad egg	No
E328	30	Bad egg	No
E329	0E	Bad egg	No
E32A	04	Bad egg	No
E32B	1F	Bad egg	No
E32C	04	Bad egg	No
E32D	72	Bad egg	No
E32E	30	Bad egg	No
E32F	70	Bad egg	No
E330	04	Bad egg	No
E331	1E	Bad egg	No
E332	04	Bad egg	No
E333	15	Bad egg	No
E334	04	Bad egg	No
E335	71	Bad egg	No
E336	30	Bad egg	No
E337	10	Bad egg	No
E338	04	Bad egg	No
E339	14	Bad egg	No
E33A	04	Bad egg	No
E33B	15	Bad egg	No
E33C	28	Bad egg	No
E33D	A4	Bad egg	No
E33F	2B	Bad egg	No
E340	06	Bad egg	No
E341	33	Bad egg	No
E342	12	Bad egg	No
E343	19	Bad egg	No
E344	06	Bad egg	No
E345	07	Bad egg	No
E346	05	Bad egg	No
E347	29	Bad egg	No
E348	11	Bad egg	No
E349	8D	Bad egg	No
E34A	30	Bad egg	No
E34B	4A	Bad egg	No
E34C	11	Bad egg	No
E34D	93	Bad egg	No
E34E	30	Bad egg	No
E34F	52	Bad egg	No
E350	11	Bad egg	No
E351	DA	Bad egg	No
E352	30	Bad egg	No
E353	58	Bad egg	No
E354	06	Bad egg	No
E355	2C	Bad egg	No
E356	30	Bad egg	No
E357	D1	Bad egg	No
E358	30	Invisible bad egg	No
E359	CC	Bad egg	No
E35A	32	Bad egg	No
E35B	E0	Bad egg	No
E35C	30	Bad egg	No
E35D	2B	Bad egg	No
E35E	06	Bad egg	No
E35F	B4	Bad egg	No
E360	31	Bad egg	No
E361	09	Bad egg	No
E362	11	Bad egg	No
E363	B1	Bad egg	No
E364	04	Bad egg	No
E365	2B	Bad egg	No
E366	05	Bad egg	No
E367	BA	Bad egg	No
E368	04	Bad egg	No
E369	31	Bad egg	No
E36A	11	Bad egg	No
E36B	D9	Bad egg	No
E36C	32	Bad egg	No
E36D	97	Bad egg	No
E36E	30	Bad egg	No
E36F	2B	Bad egg	No
E6C7	1D	Bad egg	No
E6C8	04	Bad egg	No
E6C9	84	Bad egg	No
E6CA	04	Bad egg	No
E6CB	45	Bad egg	No
E6CC	04	Bad egg	No
E6CD	70	Bad egg	No
E6CE	05	Bad egg	No
E6CF	4D	Bad egg	No
E6D0	04	Bad egg	No
E6D1	1C	Bad egg	No
E6D2	31	Bad egg	No
E6D3	15	Bad egg	No
E6D4	04	Bad egg	No
E6D5	14	Bad egg	No
E6D6	31	Bad egg	No
E6D7	15	Bad egg	No
E6D8	05	Bad egg	No
E6D9	1C	Bad egg	No
E6DA	04	Bad egg	No
E6DB	09	Bad egg	No
E6DC	05	Bad egg	No
E6DD	B5	Bad egg	No
E6DE	04	Bad egg	No
E6DF	E4	Bad egg	No
E6E0	04	Bad egg	No
E6E1	89	Bad egg	No
E6E2	04	Bad egg	No
E6E3	10	Bad egg	No
E6E4	04	Bad egg	No
E6E5	90	Bad egg	No
E6E6	04	Bad egg	No
E6E7	17	Bad egg	No
E6E8	04	Bad egg	No
E6E9	E6	Bad egg	No
E6EA	31	Bad egg	No
E6EB	E6	Bad egg	No
E6EC	30	Bad egg	No
E6ED	14	Bad egg	No
E6EE	30	Bad egg	No
E6EF	09	Bad egg	No
E6F0	30	Bad egg	No
E6F1	16	Bad egg	No
E6F2	30	Bad egg	No
E6F3	11	Bad egg	No
E6F4	04	Bad egg	No
E6F5	C7	Bad egg	No
E6F6	04	Bad egg	No
E6F7	C9	Bad egg	No
E6F8	30	Bad egg	No
E6F9	C5	Bad egg	No
E6FA	04	Bad egg	No
E6FB	DD	Bad egg	No
E6FC	30	Bad egg	No
E6FD	08	Bad egg	No
E6FE	30	Bad egg	No
E6FF	DB	Bad egg	No
E700	30	Bad egg	No
E701	16	Bad egg	No
E702	04	Bad egg	No
E703	1F	Bad egg	No
E704	30	Bad egg	No
E705	0D	Bad egg	No
E707	1D	Bad egg	No
E708	30	Bad egg	No
E709	0D	Bad egg	No
E70A	04	Bad egg	No
E70C	30	Bad egg	No
E70D	0D	Bad egg	No
E70E	30	Bad egg	No
E70F	C6	Bad egg	No
E710	04	Bad egg	No
E711	08	Bad egg	No
E712	30	Bad egg	No
E713	11	Bad egg	No
E714	04	Bad egg	No
E715	DC	Bad egg	No
E716	30	Bad egg	No
E717	0F	Bad egg	No
E719	08	Bad egg	No
E71A	04	Bad egg	No
E71B	1F	Bad egg	No
E71C	30	Bad egg	No
E71D	1C	Bad egg	No
E71E	30	Bad egg	No
E71F	15	Bad egg	No
E720	30	Bad egg	No
E721	1E	Bad egg	No
E722	30	Bad egg	No
E723	1D	Bad egg	No
E724	04	Bad egg	No
E726	04	Bad egg	No
E727	25	Bad egg	No
E728	04	Bad egg	No
E729	09	Bad egg	No
E72A	04	Bad egg	No
E72B	03	Bad egg	No
E72C	30	Bad egg	No
E72E	30	Bad egg	No
E72F	DB	Bad egg	No
E730	30	Bad egg	No
E731	26	Bad egg	No
E732	30	Bad egg	No
E733	17	Bad egg	No
E734	30	Bad egg	No
E735	DC	Bad egg	No
E736	30	Bad egg	No
E737	15	Bad egg	No
E738	04	Bad egg	No
E73A	30	Bad egg	No
E73B	B1	Bad egg	No
E73C	30	Bad egg	No
E73D	D4	Bad egg	No
E73E	30	Bad egg	No
E73F	09	Bad egg	No
E740	04	Bad egg	No
E741	05	Bad egg	No
E742	31	Bad egg	No
E743	BD	Bad egg	No
E744	04	Bad egg	No
E745	DB	Bad egg	No
E746	30	Bad egg	No
E747	1F	Bad egg	No
E748	30	Bad egg	No
E749	1C	Bad egg	No
E74A	30	Bad egg	No
E74B	DD	Bad egg	No
E74C	30	Bad egg	No
E74D	14	Bad egg	No
E74E	30	Bad egg	No
E750	30	Bad egg	No
E751	16	Bad egg	No
E752	04	Bad egg	No
E753	04	Bad egg	No
E754	04	Bad egg	No
E755	10	Bad egg	No
E756	04	Bad egg	No
E757	08	Bad egg	No
E758	30	Bad egg	No
E759	0E	Bad egg	No
E75A	04	Bad egg	No
E75B	1F	Bad egg	No
E75C	30	Bad egg	No
E75D	1E	Bad egg	No
E75E	04	Bad egg	No
E75F	15	Bad egg	No
E760	30	Bad egg	No
E761	1E	Bad egg	No
E762	04	Bad egg	No
E764	56	Bad egg	No
E767	71	Bad egg	No
E768	04	Bad egg	No
E769	B2	Bad egg	No
E76A	04	Bad egg	No
E76B	7C	Bad egg	No
E76C	04	Bad egg	No
E76D	71	Bad egg	No
E76E	04	Bad egg	No
E76F	71	Bad egg	No
E770	04	Bad egg	No
E771	71	Bad egg	No
E772	04	Bad egg	No
E773	D9	Bad egg	No
E774	04	Bad egg	No
E775	71	Bad egg	No
E776	04	Bad egg	No
E777	71	Bad egg	No
E778	04	Bad egg	No
E779	71	Bad egg	No
E77A	04	Bad egg	No
E77B	7C	Bad egg	No
E77C	04	Bad egg	No
E77D	71	Bad egg	No
E77E	04	Bad egg	No
E77F	71	Bad egg	No
E780	04	Bad egg	No
E781	71	Bad egg	No
E782	30	Bad egg	No
E783	D9	Bad egg	No
E784	04	Bad egg	No
E785	71	Bad egg	No
E786	04	Bad egg	No
E787	79	Bad egg	No
E788	04	Bad egg	No
E789	79	Bad egg	No
E78A	04	Bad egg	No
E78B	B3	Bad egg	No
E78C	04	Bad egg	No
E78D	71	Bad egg	No
E78E	04	Bad egg	No
E78F	71	Bad egg	No
E790	04	Bad egg	No
E791	06	Bad egg	No
E792	30	Bad egg	No
E793	71	Bad egg	No
E794	04	Bad egg	No
E795	71	Bad egg	No
E796	04	Bad egg	No
