Move	PP
79C9	138
79CA	62
79CB	45
79CC	188
79CD	0
79CE	0
79CF	0
79D0	150
79D1	136
79D2	229
79D3	0
79D4	154
79D5	168
79D6	129
79D7	0
79D8	182
79D9	169
79DA	161
79DB	145
79DC	182
79DD	0
79DE	0
79DF	0
79E0	0
79E1	157
79E2	0
79E3	0
79E4	0
79E5	0
79E6	0
79E7	0
79E8	0
79E9	0
79EA	0
79EB	0
79EC	0
79ED	0
79EE	0
79EF	0
79F0	132
79F1	0
79F2	0
79F3	0
79F4	149
79F5	137
79F6	0
79F7	0
79F8	208
79F9	167
79FA	0
79FB	0
79FC	145
79FD	133
79FE	16
79FF	0
7A00	155
7A01	196
7A02	0
7A03	0
7A04	214
7A05	162
7A06	0
7A07	0
7A08	149
7A09	133
7A0A	62
7A0B	45
7A0C	185
7A0D	194
7A0E	0
7A0F	0
7A10	151
7A11	133
7A12	48
7A13	0
7A14	173
7A15	16
7A16	0
7A17	78
7A18	16
7A19	0
7A1A	0
7A1B	0
7A1C	218
7A1D	157
7A1E	0
7A1F	0
7A20	0
7A21	0
7A22	0
7A23	0
7A24	0
7A25	0
7A26	0
7A27	0
7A28	0
7A29	0
7A2A	0
7A2B	0
7A2C	0
7A2D	0
7A2E	149
7A2F	129
7A30	0
7A31	0
7A32	147
7A33	131
7A34	62
7A35	45
7A36	149
7A37	133
7A38	0
7A39	0
7A3A	146
7A3B	139
7A3C	0
7A3D	0
7A3E	16
7A3F	16
7A40	0
7A41	0
7A42	149
7A43	131
7A44	151
7A45	0
7A46	155
7A47	160
7A48	0
7A49	0
7A4A	184
7A4B	133
7A4C	0
7A4D	0
7A4E	135
7A4F	133
7A50	141
7A51	0
7A52	178
7A53	133
7A54	48
7A55	0
7A56	147
7A57	131
7A58	174
7A59	158
7A5A	147
7A5B	131
7A5C	191
7A5D	0
7A5E	0
7A5F	200
7A60	0
7A61	0
7A62	147
7A63	131
7A64	0
7A65	189
7A66	147
7A67	131
7A68	194
7A69	0
7A6A	0
7A6B	0
7A6C	0
7A6D	0
7A6E	0
7A6F	0
7A70	0
7A71	0
7A72	0
7A73	0
7A74	0
7A75	0
7A76	0
7A77	0
7A78	0
7A79	131
7A7A	0
7A7B	0
7A7C	145
7A7D	129
7A7E	161
7A7F	163
7A80	147
7A81	131
7A82	170
7A83	0
7A84	149
7A85	133
7A86	0
7A87	0
7A88	146
7A89	131
7A8A	163
7A8B	186
7A8C	147
7A8D	174
7A8E	208
7A8F	0
7A90	147
7A91	131
7A92	166
7A93	163
7A94	147
7A95	174
7A96	163
7A97	136
7A98	149
7A99	131
7A9A	179
7A9B	182
7A9C	147
7A9D	131
7A9E	179
7A9F	0
7AA0	147
7AA1	133
7AA2	152
7AA3	194
7AA4	147
7AA5	131
7AA6	190
7AA7	174
7AA8	147
7AA9	133
7AAA	142
7AAB	156
7AAC	147
7AAD	133
7AAE	214
7AAF	0
7AB0	147
7AB1	158
7AB2	206
7AB3	0
7AB4	147
7AB5	131
7AB6	61
7AB7	0
7AB8	147
7AB9	131
7ABA	220
7ABB	222
7ABC	147
7ABD	200
7ABE	0
7ABF	0
7AC0	0
7AC1	131
7AC2	48
7AC3	0
7AC4	147
7AC5	131
7AC6	0
7AC7	240
7AC8	149
7AC9	133
7ACA	163
7ACB	163
7ACC	147
7ACD	135
7ACE	0
7ACF	0
7AD0	149
7AD1	129
7AD2	161
7AD3	0
7AD4	145
7AD5	131
7AD6	0
7AD7	0
7AD8	146
7AD9	130
7ADA	210
7ADB	218
7ADC	0
7ADD	0
7ADE	243
7ADF	226
7AE0	147
7AE1	133
7AE2	247
7AE3	172
7AE4	231
7AE5	129
7AE6	0
7AE7	163
7AE8	147
7AE9	131
7AEA	168
7AEB	163
7AEC	147
7AED	0
7AEE	0
7AEF	0
7AF0	146
7AF1	0
7AF2	0
7AF3	163
7AF4	0
7AF5	131
7AF6	184
7AF7	226
7AF8	0
7AF9	0
7AFA	0
7AFB	0
7AFC	0
7AFD	0
7AFE	0
7AFF	0
7B00	0
7B01	0
7B02	0
7B03	0
7B04	0
7B05	0
7B06	0
7B07	0
7B08	0
7B09	0
7B0A	132
7B0B	0
7B0C	0
7B0D	0
7B0E	0
7B0F	0
7B10	0
7B11	0
7B12	0
7B13	0
7B14	0
7B15	0
7B16	0
7B17	0
7B18	0
7B19	131
7B1A	0
7B1B	0
7B1C	147
7B1D	133
7B1E	0
7B1F	0
7B20	149
7B21	131
7B22	0
7B23	0
7B24	158
7B25	159
7B26	0
7B27	0
7B28	156
7B29	138
7B2A	0
7B2B	0
7B2C	149
7B2D	129
7B2E	161
7B2F	0
7B30	147
7B31	131
7B32	181
7B33	0
7B34	149
7B35	133
7B36	181
7B37	0
7B38	146
7B39	130
7B3A	0
7B3B	177
7B3C	149
7B3D	133
7B3E	167
7B3F	177
7B40	149
7B41	133
7B42	170
7B43	177
7B44	147
7B45	131
7B46	165
7B47	183
7B48	149
7B49	131
7B4A	177
7B4B	177
7B4C	149
7B4D	131
7B4E	165
7B4F	32
7B50	147
7B51	131
7B52	62
7B53	45
7B54	147
7B55	133
7B56	169
7B57	182
7B58	149
7B59	133
7B5A	182
7B5B	0
7B5C	16
7B5D	16
7B5E	0
7B5F	0
7B60	146
7B61	130
7B62	194
7B63	177
7B64	149
7B65	138
7B66	181
7B67	0
7B68	143
7B69	133
7B6A	196
7B6B	210
7B6C	149
7B6D	133
7B6E	0
7B6F	0
7B70	147
7B71	133
7B72	181
7B73	0
7B74	147
7B75	133
7B76	161
7B77	0
7B78	149
7B79	133
7B7A	181
7B7B	179
7B7C	149
7B7D	133
7B7E	170
7B7F	212
7B80	147
7B81	131
7B82	0
7B83	0
7B84	168
7B85	137
7B86	161
7B87	200
7B88	0
7B89	0
7B8A	0
7B8B	84
7B8C	88
7B8D	0
7B8E	0
7B8F	0
7B90	0
7B91	0
7B92	0
7B93	0
7B94	0
7B95	0
7B96	101
7B97	0
7B98	0
7B99	0
7B9A	0
7B9B	88
7B9C	0
7B9D	0
7B9E	0
7B9F	0
7BA0	0
7BA1	0
7BA2	0
7BA3	0
7BA4	0
7BA5	3
7BA6	0
7BA7	0
7BA8	19
7BA9	5
7BAA	0
7BAB	59
7BAC	39
7BAD	5
7BAE	141
7BAF	16
7BB0	21
7BB1	5
7BB2	0
7BB3	0
7BB4	19
7BB5	56
7BB6	60
7BB7	46
7BB8	21
7BB9	3
7BBA	25
7BBB	10
7BBC	19
7BBD	3
7BBE	79
7BBF	15
7BC0	18
7BC1	2
7BC2	33
7BC3	33
7BC4	21
7BC5	3
7BC6	28
7BC7	0
7BC8	16
7BC9	16
7BCA	0
7BCB	125
7BCC	50
7BCD	50
7BCE	82
7BCF	0
7BD0	17
7BD1	1
7BD2	14
7BD3	133
7BD4	19
7BD5	3
7BD6	0
7BD7	35
7BD8	21
7BD9	2
7BDA	0
7BDB	0
7BDC	18
7BDD	1
7BDE	73
7BDF	0
7BE0	17
7BE1	1
7BE2	68
7BE3	0
7BE4	18
7BE5	2
7BE6	144
7BE7	130
7BE8	18
7BE9	2
7BEA	107
7BEB	87
7BEC	18
7BED	2
7BEE	102
7BEF	109
7BF0	21
7BF1	5
7BF2	0
7BF3	121
7BF4	21
7BF5	5
7BF6	0
7BF7	116
7BF8	21
7BF9	2
7BFA	150
7BFB	0
7BFC	18
7BFD	3
7BFE	23
7BFF	8
7C00	24
7C01	3
7C02	24
7C03	96
7C04	21
7C05	3
7C06	151
7C07	0
7C08	24
7C09	24
7C0A	25
7C0B	10
7C0C	24
7C0D	3
7C0E	114
7C0F	135
7C10	21
7C11	5
7C12	134
7C13	23
7C14	24
7C15	24
7C16	28
7C17	0
7C18	21
7C19	5
7C1A	0
7C1B	167
7C1C	21
7C1D	3
7C1E	7
7C1F	0
7C20	18
7C21	24
7C22	8
7C23	98
7C24	42
7C25	2
7C26	182
7C27	77
7C28	79
7C29	5
7C2A	149
7C2B	132
7C2C	24
7C2D	24
7C2E	28
7C2F	0
7C30	194
7C31	178
7C32	181
7C33	0
7C34	194
7C35	178
7C36	0
7C37	0
7C38	176
7C39	194
7C3A	0
7C3B	0
7C3C	195
7C3D	179
7C3E	169
7C3F	139
7C40	195
7C41	179
7C42	242
7C43	243
7C44	177
7C45	177
7C46	0
7C47	0
7C48	193
7C49	177
7C4A	0
7C4B	166
7C4C	193
7C4D	177
7C4E	245
7C4F	0
7C50	176
7C51	177
7C52	0
7C53	171
7C54	177
7C55	179
7C56	135
7C57	151
7C58	177
7C59	192
7C5A	0
7C5B	63
7C5C	176
7C5D	177
7C5E	112
7C5F	96
7C60	176
7C61	192
7C62	134
7C63	150
7C64	16
7C65	16
7C66	0
7C67	47
7C68	177
7C69	192
7C6A	114
7C6B	185
7C6C	17
7C6D	177
7C6E	4
7C6F	0
7C70	177
7C71	192
7C72	237
7C73	0
7C74	17
7C75	1
7C76	134
7C77	242
7C78	177
7C79	179
7C7A	0
7C7B	0
7C7C	0
7C7D	86
7C7E	0
7C7F	148
7C80	18
7C81	2
7C82	0
7C83	166
7C84	70
7C85	87
7C86	0
7C87	0
7C88	70
7C89	54
7C8A	68
7C8B	0
7C8C	70
7C8D	54
7C8E	170
7C8F	0
7C90	104
7C91	0
7C92	0
7C93	77
7C94	102
7C95	86
7C96	102
7C97	64
7C98	102
7C99	54
7C9A	13
7C9B	0
7C9C	104
7C9D	103
7C9E	0
7C9F	116
7CA0	104
7CA1	103
7CA2	0
7CA3	188
7CA4	102
7CA5	86
7CA6	0
7CA7	0
7CA8	88
7CA9	87
7CAA	0
7CAB	56
7CAC	72
7CAD	72
7CAE	148
7CAF	52
7CB0	72
7CB1	86
7CB2	98
7CB3	71
7CB4	72
7CB5	72
7CB6	0
7CB7	0
7CB8	88
7CB9	72
7CBA	100
7CBB	85
7CBC	104
7CBD	87
7CBE	55
7CBF	0
7CC0	88
7CC1	86
7CC2	0
7CC3	0
7CC4	70
7CC5	54
7CC6	0
7CC7	59
7CC8	39
7CC9	103
7CCA	141
7CCB	0
7CCC	70
7CCD	87
7CCE	0
7CCF	128
7CD0	102
7CD1	56
7CD2	60
7CD3	46
7CD4	104
7CD5	86
7CD6	105
7CD7	91
7CD8	88
7CD9	103
7CDA	0
7CDB	162
7CDC	102
7CDD	86
7CDE	33
7CDF	33
7CE0	104
7CE1	103
7CE2	0
7CE3	15
7CE4	70
7CE5	54
7CE6	168
7CE7	125
7CE8	50
7CE9	50
7CEA	82
7CEB	96
7CEC	104
7CED	72
7CEE	173
7CEF	182
7CF0	102
7CF1	87
7CF2	0
7CF3	35
7CF4	104
7CF5	87
7CF6	114
7CF7	98
7CF8	72
7CF9	54
7CFA	131
7CFB	0
7CFC	83
7CFD	83
7CFE	174
7CFF	0
7D00	105
7D01	83
7D02	0
7D03	0
7D04	73
7D05	82
7D06	0
7D07	0
7D08	73
7D09	57
7D0A	68
7D0B	0
7D0C	73
7D0D	57
7D0E	170
7D0F	0
7D10	83
7D11	83
7D12	0
7D13	77
7D14	105
7D15	89
7D16	102
7D17	64
7D18	105
7D19	57
7D1A	0
7D1B	0
7D1C	83
7D1D	83
7D1E	0
7D1F	116
7D20	83
7D21	83
7D22	0
7D23	188
7D24	105
7D25	89
7D26	0
7D27	0
7D28	82
7D29	82
7D2A	0
7D2B	59
7D2C	75
7D2D	75
7D2E	148
7D2F	52
7D30	75
7D31	89
7D32	98
7D33	74
7D34	75
7D35	75
7D36	0
7D37	126
7D38	82
7D39	75
7D3A	100
7D3B	85
7D3C	83
7D3D	82
7D3E	58
7D3F	0
7D40	82
7D41	82
7D42	174
7D43	0
7D44	73
7D45	57
7D46	0
7D47	59
7D48	39
7D49	83
7D4A	141
7D4B	0
7D4C	73
7D4D	82
7D4E	0
7D4F	128
7D50	105
7D51	56
7D52	60
7D53	46
7D54	83
7D55	89
7D56	105
7D57	91
7D58	82
7D59	83
7D5A	0
7D5B	162
7D5C	105
7D5D	89
7D5E	33
7D5F	33
7D60	83
7D61	83
7D62	0
7D63	15
7D64	73
7D65	57
7D66	168
7D67	125
7D68	50
7D69	50
7D6A	82
7D6B	96
7D6C	83
7D6D	75
7D6E	173
7D6F	182
7D70	105
7D71	82
7D72	0
7D73	35
7D74	83
7D75	82
7D76	114
7D77	98
7D78	75
7D79	57
7D7A	14
7D7B	0
7D7C	70
7D7D	54
7D7E	11
7D7F	0
7D80	82
7D81	82
7D82	69
7D83	50
7D84	105
7D85	86
7D86	0
7D87	0
7D88	102
7D89	86
7D8A	42
7D8B	84
7D8C	82
7D8D	82
7D8E	67
7D8F	0
7D90	70
7D91	83
7D92	68
7D93	51
7D94	16
7D95	16
7D96	0
7D97	77
7D98	105
7D99	86
7D9A	0
7D9B	150
7D9C	83
7D9D	57
7D9E	0
7D9F	0
7DA0	73
7DA1	89
7DA2	0
7DA3	27
7DA4	221
7DA5	221
7DA6	0
7DA7	0
7DA8	255
7DA9	1
7DAA	140
7DAB	156
7DAC	0
7DAD	0
7DAE	0
7DAF	0
7DB0	0
7DB1	0
7DB2	0
7DB3	0
7DB4	0
7DB5	0
7DB6	0
7DB7	0
7DB8	0
7DB9	0
7DBA	0
7DBB	0
7DBC	0
7DBD	0
7DBE	0
7DBF	0
7DC0	0
7DC1	0
7DC2	0
7DC3	0
7DC4	0
7DC5	0
7DC6	0
7DC7	0
7DC8	0
7DC9	0
7DCA	0
7DCB	0
7DCC	0
7DCD	0
7DCE	0
7DCF	0
7DD0	0
7DD1	0
7DD2	0
7DD3	0
7DD4	0
7DD5	0
7DD6	0
7DD7	0
7DD8	0
7DD9	0
7DDA	0
7DDB	0
7DDC	0
7DDD	0
7DDE	0
7DDF	0
7DE0	0
7DE1	0
7DE2	0
7DE3	0
7DE4	0
7DE5	0
7DE6	0
7DE7	0
7DE8	0
7DE9	0
7DEA	0
7DEB	0
7DEC	0
7DED	0
7DEE	0
7DEF	0
7DF0	0
7DF1	0
7DF2	0
7DF3	0
7DF4	0
7DF5	0
7DF6	0
7DF7	0
7DF8	0
7DF9	0
7DFA	0
7DFB	0
7DFC	0
7DFD	0
7DFE	0
7DFF	0
7E00	0
7E01	0
7E02	0
7E03	0
7E04	0
7E05	0
7E06	0
7E07	0
7E08	0
7E09	0
7E0A	0
7E0B	0
7E0C	0
7E0D	0
7E0E	0
7E0F	0
7E10	0
7E11	0
7E12	0
7E13	0
7E14	0
7E15	0
7E16	0
7E17	0
7E18	0
7E19	0
7E1A	0
7E1B	0
7E1C	0
7E1D	0
7E1E	0
7E1F	0
7E20	0
7E21	0
7E22	0
7E23	0
7E24	0
7E25	0
7E26	0
7E27	0
7E28	0
7E29	0
7E2A	0
7E2B	0
7E2C	0
7E2D	0
7E2E	0
7E2F	0
7E30	0
7E31	0
7E32	0
7E33	0
7E34	0
7E35	0
7E36	0
7E37	0
7E38	0
7E39	0
7E3A	0
7E3B	0
7E3C	0
7E3D	0
7E3E	0
7E3F	0
7E40	0
7E41	0
7E42	0
7E43	0
7E44	0
7E45	0
7E46	0
7E47	0
7E48	0
7E49	0
7E4A	0
7E4B	0
7E4C	0
7E4D	0
7E4E	0
7E4F	0
7E50	0
7E51	0
7E52	0
7E53	0
7E54	0
7E55	0
7E56	0
7E57	0
7E58	0
7E59	0
7E5A	0
7E5B	0
7E5C	0
7E5D	0
7E5E	0
7E5F	0
7E60	0
7E61	0
7E62	0
7E63	0
7E64	0
7E65	0
7E66	0
7E67	0
7E68	0
7E69	0
7E6A	0
7E6B	0
7E6C	0
7E6D	0
7E6E	0
7E6F	0
7E70	0
7E71	0
7E72	0
7E73	0
7E74	0
7E75	0
7E76	0
7E77	0
7E78	0
7E79	0
7E7A	0
7E7B	0
7E7C	0
7E7D	0
7E7E	0
7E7F	0
7E80	0
7E81	0
7E82	0
7E83	0
7E84	0
7E85	0
7E86	0
7E87	0
7E88	0
7E89	0
7E8A	0
7E8B	0
7E8C	0
7E8D	0
7E8E	0
7E8F	0
7E90	0
7E91	0
7E92	0
7E93	0
7E94	0
7E95	0
7E96	0
7E97	0
7E98	0
7E99	0
7E9A	0
7E9B	0
7E9C	0
7E9D	0
7E9E	0
7E9F	0
7EA0	0
7EA1	0
7EA2	0
7EA3	0
7EA4	145
7EA5	131
7EA6	16
7EA7	0
7EA8	0
7EA9	0
7EAA	0
7EAB	0
7EAC	0
7EAD	0
7EAE	0
7EAF	32
7EB0	147
7EB1	131
7EB2	0
7EB3	0
7EB4	0
7EB5	0
7EB6	0
7EB7	0
7EB8	0
7EB9	160
7EBA	0
7EBB	200
7EBC	148
7EBD	132
7EBE	212
7EBF	0
7EC0	148
7EC1	132
7EC2	225
7EC3	0
7EC4	176
7EC5	160
7EC6	195
7EC7	214
7EC8	0
7EC9	163
7ECA	0
7ECB	0
7ECC	0
7ECD	0
7ECE	202
7ECF	0
7ED0	176
7ED1	0
7ED2	216
7ED3	213
7ED4	179
7ED5	161
7ED6	0
7ED7	241
7ED8	0
7ED9	160
7EDA	210
7EDB	0
7EDC	109
7EDD	93
7EDE	117
7EDF	0
7EE0	178
7EE1	159
7EE2	224
7EE3	0
7EE4	176
7EE5	93
7EE6	0
7EE7	119
7EE8	107
7EE9	91
7EEA	0
7EEB	0
7EEC	140
7EED	41
7EEE	0
7EEF	199
7EF0	176
7EF1	91
7EF2	136
7EF3	134
7EF4	107
7EF5	89
7EF6	0
7EF7	127
7EF8	107
7EF9	0
7EFA	0
7EFB	0
7EFC	0
7EFD	0
7EFE	0
7EFF	0
7F00	0
7F01	0
7F02	0
7F03	0
7F04	0
7F05	0
7F06	0
7F07	157
7F08	0
7F09	139
7F0A	129
7F0B	137
7F0C	0
7F0D	0
7F0E	0
7F0F	0
7F10	0
7F11	0
7F12	0
7F13	0
7F14	0
7F15	0
7F16	0
7F17	0
7F18	0
7F19	96
7F1A	131
7F1B	0
7F1C	0
7F1D	0
7F1E	151
7F1F	0
7F20	151
7F21	0
7F22	0
7F23	0
7F24	0
7F25	0
7F26	0
7F27	0
7F28	0
7F29	0
7F2A	0
7F2B	0
7F2C	0
7F2D	0
7F2E	0
7F2F	0
7F30	133
7F31	0
7F32	0
7F33	0
7F34	0
7F35	137
7F36	144
7F37	0
7F38	0
7F39	156
7F3A	0
7F3B	0
7F3C	0
7F3D	0
7F3E	0
7F3F	0
7F40	0
7F41	0
7F42	0
7F43	0
7F44	138
7F45	0
7F46	101
7F47	0
7F48	0
7F49	0
7F4A	0
7F4B	0
7F4C	148
7F4D	0
7F4E	0
7F4F	0
7F50	0
7F51	0
7F52	0
7F53	0
7F54	0
7F55	137
7F56	144
7F57	0
7F58	0
7F59	0
7F5A	0
7F5B	0
7F5C	0
7F5D	0
7F5E	0
7F5F	0
7F60	0
7F61	0
7F62	0
7F63	0
7F64	138
7F65	0
7F66	101
7F67	0
7F68	0
7F69	0
7F6A	0
7F6B	0
7F6C	148
7F6D	0
7F6E	0
7F6F	0
7F70	0
7F71	157
7F72	96
7F73	0
7F74	0
7F75	0
7F76	0
7F77	0
7F78	0
7F79	0
7F7A	0
7F7B	0
7F7C	129
7F7D	0
7F7E	0
7F7F	0
7F80	0
7F81	0
7F82	0
7F83	0
7F84	0
7F85	0
7F86	0
7F87	0
7F88	0
7F89	0
7F8A	0
7F8B	0
7F8C	0
7F8D	0
7F8E	0
7F8F	0
7F90	0
7F91	0
7F92	0
7F93	0
7F94	0
7F95	0
7F96	0
7F97	0
7F98	0
7F99	0
7F9A	0
7F9B	0
7F9C	0
7F9D	0
7F9E	0
7F9F	0
7FA0	0
7FA1	0
7FA2	0
7FA3	0
7FA4	0
7FA5	0
7FA6	0
7FA7	0
7FA8	0
7FA9	0
7FAA	0
7FAB	0
7FAC	0
7FAD	0
7FAE	0
7FAF	0
7FB0	0
7FB1	0
7FB2	0
7FB3	0
7FB4	0
7FB5	0
7FB6	0
7FB7	0
7FB8	0
7FB9	0
7FBA	0
7FBB	0
7FBC	0
7FBD	0
7FBE	0
7FBF	0
7FC0	0
7FC1	108
7FC2	0
7FC3	0
7FC4	0
7FC5	0
7FC6	0
7FC7	0
7FC8	0
7FC9	0
7FCA	0
7FCB	0
7FCC	0
7FCD	0
7FCE	0
7FCF	0
7FD0	129
7FD1	0
7FD2	6
7FD3	16
7FD4	0
7FD5	0
7FD6	51
7FD7	1
7FD8	0
7FD9	0
7FDA	53
7FDB	1
7FDC	0
7FDD	0
7FDE	6
7FDF	16
7FE0	0
7FE1	0
7FE2	36
7FE3	16
7FE4	0
7FE5	0
7FE6	32
7FE7	21
7FE8	0
7FE9	0
7FEA	112
7FEB	16
7FEC	0
7FED	96
7FEE	112
7FEF	16
7FF0	3
7FF1	96
7FF2	16
7FF3	51
7FF4	0
7FF5	0
7FF6	190
7FF7	116
7FF8	0
7FF9	0
7FFA	128
7FFB	112
7FFC	0
7FFD	0
7FFE	161
7FFF	48
8000	221
8001	0
8002	64
8003	80
8004	0
8005	0
8006	65
8007	16
8008	242
8009	0
800A	48
800B	48
800C	22
800D	5
800E	48
800F	48
8010	0
8011	0
8012	16
8013	64
8014	0
8015	0
8016	48
8017	48
8018	169
8019	7
801A	48
801B	48
801C	24
801D	51
801E	64
801F	0
8020	0
8021	0
8022	48
8023	48
8024	23
8025	24
8026	48
8027	145
8028	0
8029	0
802A	64
802B	48
802C	0
802D	120
802E	48
802F	48
8030	8
8031	24
8032	24
8033	24
8034	20
8035	3
8036	64
8037	48
8038	154
8039	139
803A	163
803B	147
803C	134
803D	35
803E	24
803F	48
8040	51
8041	36
8042	64
8043	64
8044	187
8045	148
8046	161
8047	1
8048	89
8049	120
804A	65
804B	48
804C	18
804D	140
804E	64
804F	24
8050	37
8051	117
8052	124
8053	16
8054	98
8055	32
8056	64
8057	48
8058	188
8059	174
805A	64
805B	108
805C	0
805D	114
805E	32
805F	16
8060	25
8061	10
8062	32
8063	16
8064	84
8065	0
8066	16
8067	64
8068	0
8069	102
806A	64
806B	64
806C	0
806D	98
806E	64
806F	16
8070	214
8071	200
8072	16
8073	1
8074	76
8075	0
8076	64
8077	64
8078	37
8079	0
807A	64
807B	64
807C	0
807D	80
807E	32
807F	16
8080	110
8081	0
8082	32
8083	16
8084	0
8085	0
8086	16
8087	64
8088	0
8089	124
808A	64
808B	64
808C	160
808D	145
808E	151
808F	16
8090	88
8091	74
8092	32
8093	64
8094	221
8095	0
8096	124
8097	108
8098	221
8099	0
809A	64
809B	64
809C	0
809D	237
809E	64
809F	126
80A0	160
80A1	145
80A2	110
80A3	224
80A4	9
80A5	14
80A6	225
80A7	112
80A8	130
80A9	70
80AA	128
80AB	112
80AC	27
80AD	66
80AE	128
80AF	16
80B0	182
80B1	96
80B2	161
80B3	145
80B4	0
80B5	41
80B6	161
80B7	145
80B8	0
80B9	100
80BA	128
80BB	112
80BC	216
80BD	96
80BE	112
80BF	16
80C0	78
80C1	7
80C2	163
80C3	126
80C4	0
80C5	230
80C6	161
80C7	112
80C8	96
80C9	92
80CA	128
80CB	108
80CC	82
80CD	68
80CE	124
80CF	16
80D0	56
80D1	96
80D2	161
80D3	145
80D4	0
80D5	126
80D6	110
80D7	126
80D8	0
80D9	96
80DA	128
80DB	112
80DC	90
80DD	0
80DE	108
80DF	16
80E0	0
80E1	0
80E2	32
80E3	108
80E4	130
80E5	104
80E6	161
80E7	1
80E8	5
80E9	7
80EA	64
80EB	195
80EC	211
80ED	249
80EE	110
80EF	145
80F0	0
80F1	0
80F2	110
80F3	126
80F4	0
80F5	0
80F6	244
80F7	48
80F8	0
80F9	6
80FA	110
80FB	0
80FC	62
80FD	53
80FE	24
80FF	24
8100	21
8101	139
8102	112
8103	224
8104	182
8105	0
8106	225
8107	49
8108	218
8109	204
810A	65
810B	112
810C	155
810D	0
810E	112
810F	16
8110	186
8111	96
8112	65
8113	65
8114	252
8115	235
8116	161
8117	145
8118	0
8119	0
811A	128
811B	112
811C	220
811D	39
811E	48
811F	48
8120	9
8121	0
8122	48
8123	145
8124	0
8125	234
8126	161
8127	48
8128	25
8129	0
812A	48
812B	1
812C	0
812D	59
812E	48
812F	145
8130	72
8131	57
8132	48
8133	64
8134	10
8135	57
8136	64
8137	16
8138	75
8139	0
813A	161
813B	145
813C	106
813D	57
813E	64
813F	64
8140	9
8141	0
8142	161
8143	147
8144	10
8145	0
8146	128
8147	101
8148	0
8149	205
814A	163
814B	133
814C	0
814D	205
814E	118
814F	224
8150	10
8151	205
8152	165
8153	0
8154	0
8155	237
8156	166
8157	166
8158	253
8159	237
815A	0
815B	145
815C	253
815D	0
815E	51
815F	176
8160	0
8161	0
8162	225
8163	241
8164	0
8165	0
8166	0
8167	192
8168	0
8169	0
816A	211
816B	224
816C	0
816D	0
816E	240
816F	241
8170	0
8171	0
8172	192
8173	176
8174	0
8175	0
8176	225
8177	241
8178	0
8179	0
817A	240
817B	224
817C	161
817D	0
817E	208
817F	169
8180	0
8181	205
8182	225
8183	224
8184	21
8185	205
8186	225
8187	192
8188	130
8189	70
818A	208
818B	192
818C	27
818D	0
818E	83
818F	241
8190	253
8191	237
8192	240
8193	241
8194	0
8195	41
8196	240
8197	192
8198	128
8199	0
819A	208
819B	192
819C	84
819D	0
819E	240
819F	176
81A0	0
81A1	140
81A2	240
81A3	241
81A4	161
81A5	98
81A6	240
81A7	241
81A8	48
81A9	34
81AA	211
81AB	64
81AC	207
81AD	0
81AE	192
81AF	176
81B0	56
81B1	0
81B2	225
81B3	224
81B4	37
81B5	138
81B6	240
81B7	192
81B8	108
81B9	94
81BA	208
81BB	192
81BC	90
81BD	35
81BE	240
81BF	224
81C0	186
81C1	171
81C2	240
81C3	241
81C4	0
81C5	104
81C6	240
81C7	176
81C8	64
81C9	0
81CA	192
81CB	224
81CC	23
81CD	8
81CE	225
81CF	224
81D0	218
81D1	204
81D2	208
81D3	192
81D4	214
81D5	200
81D6	225
81D7	0
81D8	0
81D9	24
81DA	240
81DB	241
81DC	252
81DD	112
81DE	240
81DF	241
81E0	0
81E1	23
81E2	225
81E3	224
81E4	8
81E5	203
81E6	240
81E7	16
81E8	181
81E9	180
81EA	16
81EB	16
81EC	3
81ED	0
81EE	247
81EF	231
81F0	0
81F1	180
81F2	245
81F3	196
81F4	0
81F5	213
81F6	245
81F7	246
81F8	0
81F9	0
81FA	247
81FB	196
81FC	96
81FD	213
81FE	245
81FF	245
8200	0
8201	0
8202	230
8203	247
8204	0
8205	0
8206	245
8207	196
8208	130
8209	70
820A	247
820B	247
820C	155
820D	0
820E	231
820F	247
8210	169
8211	152
8212	245
8213	229
8214	0
8215	170
8216	247
8217	16
8218	76
8219	180
821A	0
821B	229
821C	23
821D	66
821E	212
821F	16
8220	56
8221	180
8222	212
8223	196
8224	110
8225	14
8226	51
8227	229
8228	0
8229	100
822A	245
822B	229
822C	0
822D	124
822E	245
822F	51
8230	46
8231	15
8232	16
8233	45
8234	0
8235	44
8236	61
8237	12
8238	16
8239	0
823A	12
823B	12
823C	117
823D	60
823E	77
823F	16
8240	76
8241	51
8242	37
8243	38
8244	0
8245	132
8246	12
8247	12
8248	92
8249	0
824A	12
824B	13
824C	0
824D	0
824E	110
824F	109
8250	155
8251	171
8252	77
8253	61
8254	72
8255	57
8256	77
8257	61
8258	94
8259	170
825A	245
825B	228
825C	78
825D	146
825E	12
825F	12
8260	106
8261	108
8262	12
8263	12
8264	92
8265	0
8266	12
8267	1
8268	0
8269	0
826A	108
826B	109
826C	38
826D	4
826E	12
826F	12
8270	165
8271	132
8272	124
8273	137
8274	0
8275	103
8276	125
8277	126
8278	52
8279	0
827A	125
827B	126
827C	0
827D	0
827E	0
827F	101
8280	96
8281	0
8282	101
8283	0
8284	0
8285	0
8286	0
8287	0
8288	0
8289	0
828A	0
828B	0
828C	0
828D	0
828E	0
828F	0
8290	0
8291	0
8292	0
8293	0
8294	0
8295	0
8296	0
8297	0
8298	0
